<<<<<<< Updated upstream
EXPOCODE,Ship_Name.x,Date,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag,Date_obj,Date_format,Cst_Cnt,Btl_Cnt,Depth_ID,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_Sal,R_DYNHT,R_Nuts,R_Oxy_µmol/Kg,DIC1,DIC2,TA1,TA2,pH1,pH2,DIC Quality Comment,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Quarter,Sta_Code,Distance,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,ForelU,Ship_Name.y,Ship_Code,Data_Type,Order_Occ,Event_Num,Cruz_Leg,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,IntC14,Inc_Str,Inc_End,PST_LAN,Civil_T,TimeZone,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
31EB19831010,ELLEN B. SCRIPPS,10/12/1983,1983,10,12,00:00:00,090.0 070.0,32.0846,-120.6387,10,NaN,2,33.531,2,1982.6,2,NaN,2,1983-10-12,10/12/1983,22480,552503,19-8310EB-HY-285-1400-09000700-0010A-7,20.16,33.536,5.38,23.605,103.6,234.73,NA,7,2,NA,3,NA,9,NA,NA,NA,0.1,NA,0.02,NA,0.25,NA,1.6,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,20.16,428.1,0.04,NA,234.73,NA,NA,NA,NA,NA,NA,NA,1983-10-10-C-31EB,198310,19831009000700,09000700,19-8310EB-HY-285-1400-09000700,4,ST,-169.46,1983,10,30601,285,14:00:00,32.078333,32,4.7,N,-120.646666,-120,38.8,W,90.0,90,90,70.0,70,70.1,3966,NA,NA,ELLEN B. SCRIPPS,31EB,HY,NA,3529,NA,90   70,3101,8310,25.1,NA,NA,NA,NA,NA,NA,31,6,7,30,16,1016.6,19.3,18.5,1,6,4,7
31EB19831105,ELLEN B. SCRIPPS,11/6/1983,1983,11,6,00:00:00,090.0 065.0,32.2513,-120.2993,10,19.260,2,33.488,2,1975.7,2,NaN,2,1983-11-06,11/06/1983,22491,552813,19-8311EB-HY-310-1145-09000650-0010A-7,19.26,33.506,NA,23.815,NA,NA,NA,7,2,NA,3,NA,9,9,NA,9,0.13,NA,0.02,NA,0.27,NA,0.7,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,19.26,408,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983-11-05-C-31EB,198311,19831109000650,09000650,19-8311EB-HY-310-1145-09000650,4,NRO,-149.81,1983,11,30626,310,11:45:00,32.251666,32,15.1,N,-120.318333,-120,19.1,W,90.0,90,90,65.0,65,65.2,3844,NA,NA,ELLEN B. SCRIPPS,31EB,HY,NA,3541,NA,90   65,3101,8311,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15,1017,17.9,16.2,1,6,2,7
31EB19831105,ELLEN B. SCRIPPS,11/6/1983,1983,11,6,00:00:00,090.0 065.0,32.2513,-120.2993,10,NaN,2,33.488,2,1977.3,2,NaN,2,1983-11-06,11/06/1983,22491,552813,19-8311EB-HY-310-1145-09000650-0010A-7,19.26,33.506,NA,23.815,NA,NA,NA,7,2,NA,3,NA,9,9,NA,9,0.13,NA,0.02,NA,0.27,NA,0.7,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,19.26,408,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983-11-05-C-31EB,198311,19831109000650,09000650,19-8311EB-HY-310-1145-09000650,4,NRO,-149.81,1983,11,30626,310,11:45:00,32.251666,32,15.1,N,-120.318333,-120,19.1,W,90.0,90,90,65.0,65,65.2,3844,NA,NA,ELLEN B. SCRIPPS,31EB,HY,NA,3541,NA,90   65,3101,8311,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,15,1017,17.9,16.2,1,6,2,7
31EB19831105,ELLEN B. SCRIPPS,11/6/1983,1983,11,6,00:00:00,090.0 070.0,32.0846,-120.6387,10,19.260,2,33.531,2,1972.7,2,NaN,2,1983-11-06,11/06/1983,22492,552844,19-8311EB-HY-310-1628-09000700-0010A-7,19.26,33.538,5.47,23.84,103.5,238.6019,NA,7,2,NA,3,NA,9,NA,NA,NA,0.15,NA,0.03,NA,0.25,NA,0.5,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,19.26,405.7,0.04,NA,238.6019,NA,NA,NA,NA,NA,NA,NA,1983-11-05-C-31EB,198311,19831109000700,09000700,19-8311EB-HY-310-1628-09000700,4,ST,-169.5,1983,11,30626,310,16:28:00,32.086666,32,5.2,N,-120.653333,-120,39.2,W,90.0,90,90,70.0,70,70.1,3918,NA,NA,ELLEN B. SCRIPPS,31EB,HY,NA,3542,NA,90   70,3101,8311,27.9,NA,NA,NA,NA,NA,NA,30,11,6,31,11,1020,18.9,16.8,0,NA,0,7
32NM19831206,RV NEW HORIZON,12/7/1983,1983,12,7,00:00:00,090.0 065.0,32.2513,-120.2993,10,17.340,2,33.553,2,1981.1,2,NaN,2,1983-12-07,12/07/1983,22514,553397,19-8312NM-HY-341-0756-09000650-0010A-7,17.34,33.562,5.56,24.332,101.5,242.4112,NA,7,2,NA,3,NA,9,NA,NA,NA,0.37,NA,0.15,NA,0.34,NA,1.7,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.34,358.8,0.03,NA,242.4112,NA,NA,NA,NA,NA,NA,NA,1983-12-06-C-32NM,198312,19831209000650,09000650,19-8312NM-HY-341-0756-09000650,4,NRO,-148.46,1983,12,30657,341,07:56:00,32.248333,32,14.9,N,-120.285,-120,17.1,W,90.0,90,90,65.0,65,64.9,3745,NA,NA,RV NEW HORIZON,32NM,HY,NA,3565,NA,90   65,3101,8312,36.7,NA,NA,NA,NA,NA,NA,33,4,8,34,13,1019.8,15.9,14,4,NA,0,7
32NM19831206,RV NEW HORIZON,12/7/1983,1983,12,7,00:00:00,090.0 065.0,32.2513,-120.2993,10,NaN,2,33.55,2,1981.0,2,NaN,2,1983-12-07,12/07/1983,22514,553397,19-8312NM-HY-341-0756-09000650-0010A-7,17.34,33.562,5.56,24.332,101.5,242.4112,NA,7,2,NA,3,NA,9,NA,NA,NA,0.37,NA,0.15,NA,0.34,NA,1.7,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.34,358.8,0.03,NA,242.4112,NA,NA,NA,NA,NA,NA,NA,1983-12-06-C-32NM,198312,19831209000650,09000650,19-8312NM-HY-341-0756-09000650,4,NRO,-148.46,1983,12,30657,341,07:56:00,32.248333,32,14.9,N,-120.285,-120,17.1,W,90.0,90,90,65.0,65,64.9,3745,NA,NA,RV NEW HORIZON,32NM,HY,NA,3565,NA,90   65,3101,8312,36.7,NA,NA,NA,NA,NA,NA,33,4,8,34,13,1019.8,15.9,14,4,NA,0,7
32NM19831206,RV NEW HORIZON,12/7/1983,1983,12,7,00:00:00,090.0 070.0,32.0846,-120.6387,10,17.220,2,33.546,2,1981.8,2,NaN,2,1983-12-07,12/07/1983,22515,553430,19-8312NM-HY-341-1157-09000700-0010A-7,17.22,33.537,5.57,24.341,101.4,242.8451,NA,7,2,NA,3,NA,9,NA,NA,NA,0.24,NA,0.1,NA,0.29,NA,2.5,NA,0.01,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.22,357.9,0.03,NA,242.8451,NA,NA,NA,NA,NA,NA,NA,1983-12-06-C-32NM,198312,19831209000700,09000700,19-8312NM-HY-341-1157-09000700,4,ST,-169.76,1983,12,30657,341,11:57:00,32.05,32,3,N,-120.633333,-120,38,W,90.0,90,90.2,70.0,70,70.2,3811,NA,NA,RV NEW HORIZON,32NM,HY,NA,3566,NA,90   70,3101,8312,26.6,NA,NA,NA,NA,NA,NA,32,4,6,34,13,1018.7,15.5,13.9,0,NA,0,8
32NM19831206,RV NEW HORIZON,12/7/1983,1983,12,7,00:00:00,090.0 070.0,32.0846,-120.6387,10,NaN,2,33.546,2,1982.4,2,NaN,2,1983-12-07,12/07/1983,22515,553430,19-8312NM-HY-341-1157-09000700-0010A-7,17.22,33.537,5.57,24.341,101.4,242.8451,NA,7,2,NA,3,NA,9,NA,NA,NA,0.24,NA,0.1,NA,0.29,NA,2.5,NA,0.01,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.22,357.9,0.03,NA,242.8451,NA,NA,NA,NA,NA,NA,NA,1983-12-06-C-32NM,198312,19831209000700,09000700,19-8312NM-HY-341-1157-09000700,4,ST,-169.76,1983,12,30657,341,11:57:00,32.05,32,3,N,-120.633333,-120,38,W,90.0,90,90.2,70.0,70,70.2,3811,NA,NA,RV NEW HORIZON,32NM,HY,NA,3566,NA,90   70,3101,8312,26.6,NA,NA,NA,NA,NA,NA,32,4,6,34,13,1018.7,15.5,13.9,0,NA,0,8
32NM19840104,RV NEW HORIZON,1/7/1984,1984,1,7,00:00:00,090.0 070.0,32.0846,-120.6387,11,15.710,2,33.439,2,1991.2,2,NaN,2,1984-01-07,01/07/1984,22535,554021,19-8401NM-HY-007-1733-09000700-0011A-3,15.71,33.443,5.74,24.617,101.4,250.1895,NA,3,2,NA,3,NA,9,NA,NA,NA,0.13,NA,0.06,NA,0.32,NA,2.7,NA,0,NA,0.3,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.71,331.6,0.03,NA,250.1895,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109000700,09000700,19-8401NM-HY-007-1733-09000700,1,ST,-163.79,1984,1,30688,7,17:33:00,32.081666,32,4.9,N,-120.518333,-120,31.1,W,90.0,90,90.3,70.0,70,68.7,3926,NA,NA,RV NEW HORIZON,32NM,HY,NA,3512,NA,90   70,3101,8401,22.1,NA,NA,NA,NA,NA,NA,32,8,8,32,7,1022.7,15.1,13.2,2,6,8,NA
32NM19840104,RV NEW HORIZON,1/7/1984,1984,1,7,00:00:00,090.0 070.0,32.0846,-120.6387,11,NaN,2,33.438,2,1987.2,2,NaN,2,1984-01-07,01/07/1984,22535,554021,19-8401NM-HY-007-1733-09000700-0011A-3,15.71,33.443,5.74,24.617,101.4,250.1895,NA,3,2,NA,3,NA,9,NA,NA,NA,0.13,NA,0.06,NA,0.32,NA,2.7,NA,0,NA,0.3,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,15.71,331.6,0.03,NA,250.1895,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109000700,09000700,19-8401NM-HY-007-1733-09000700,1,ST,-163.79,1984,1,30688,7,17:33:00,32.081666,32,4.9,N,-120.518333,-120,31.1,W,90.0,90,90.3,70.0,70,68.7,3926,NA,NA,RV NEW HORIZON,32NM,HY,NA,3512,NA,90   70,3101,8401,22.1,NA,NA,NA,NA,NA,NA,32,8,8,32,7,1022.7,15.1,13.2,2,6,8,NA
32NM19840104,RV NEW HORIZON,1/9/1984,1984,1,9,00:00:00,090.0 100.0,31.0846,-122.662,11,16.570,2,33.338,2,1980.7,2,2233.7,2,1984-01-09,01/09/1984,22542,554212,19-8401NM-HY-009-0117-09001000-0011A-3,16.57,33.341,5.68,24.343,102,247.6405,NA,3,2,NA,3,NA,9,NA,NA,NA,0.1,NA,0.04,NA,0.35,NA,3.4,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,16.57,357.7,0.03,NA,247.6405,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109001000,09001000,19-8401NM-HY-009-0117-09001000,1,ST,-288.27,1984,1,30690,9,01:17:00,31.08,31,4.8,N,-122.653333,-122,39.2,W,90.0,90,90,100.0,100,99.9,4307,NA,NA,RV NEW HORIZON,32NM,HY,NA,3519,NA,90  100,3101,8401,18.5,NA,NA,NA,NA,NA,NA,35,6,6,34,7,1022,15.8,14.3,2,6,8,NA
32NM19840104,RV NEW HORIZON,1/9/1984,1984,1,9,00:00:00,090.0 100.0,31.0846,-122.662,11,NaN,2,33.339,2,1980.6,2,2235.6,2,1984-01-09,01/09/1984,22542,554212,19-8401NM-HY-009-0117-09001000-0011A-3,16.57,33.341,5.68,24.343,102,247.6405,NA,3,2,NA,3,NA,9,NA,NA,NA,0.1,NA,0.04,NA,0.35,NA,3.4,NA,0,NA,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,16.57,357.7,0.03,NA,247.6405,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109001000,09001000,19-8401NM-HY-009-0117-09001000,1,ST,-288.27,1984,1,30690,9,01:17:00,31.08,31,4.8,N,-122.653333,-122,39.2,W,90.0,90,90,100.0,100,99.9,4307,NA,NA,RV NEW HORIZON,32NM,HY,NA,3519,NA,90  100,3101,8401,18.5,NA,NA,NA,NA,NA,NA,35,6,6,34,7,1022,15.8,14.3,2,6,8,NA
32NM19840104,RV NEW HORIZON,1/9/1984,1984,1,9,00:00:00,093.3 100.0,30.513,-122.2576,12,16.930,2,33.43,2,NaN,2,2241.9,2,1984-01-09,01/09/1984,22543,554246,19-8401NM-HY-009-0720-09331000-0012A-3,16.93,33.428,5.64,24.326,102,245.9006,NA,3,2,NA,3,NA,9,NA,NA,NA,0.11,NA,0.04,NA,0.3,NA,2.6,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,12,16.93,359.4,0.04,NA,245.9006,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109331000,09331000,19-8401NM-HY-009-0720-09331000,1,ST,-294.99,1984,1,30690,9,07:20:00,30.508333,30,30.5,N,-122.281666,-122,16.9,W,93.3,93.3,93.3,100.0,100,100.3,4212,NA,NA,RV NEW HORIZON,32NM,HY,NA,3520,NA,93  100,3101,8401,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8,1024.4,15.6,14.8,1,NA,NA,NA
32NM19840104,RV NEW HORIZON,1/9/1984,1984,1,9,00:00:00,093.3 100.0,30.513,-122.2576,12,NaN,2,33.436,2,NaN,2,2254.0,2,1984-01-09,01/09/1984,22543,554246,19-8401NM-HY-009-0720-09331000-0012A-3,16.93,33.428,5.64,24.326,102,245.9006,NA,3,2,NA,3,NA,9,NA,NA,NA,0.11,NA,0.04,NA,0.3,NA,2.6,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,12,16.93,359.4,0.04,NA,245.9006,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109331000,09331000,19-8401NM-HY-009-0720-09331000,1,ST,-294.99,1984,1,30690,9,07:20:00,30.508333,30,30.5,N,-122.281666,-122,16.9,W,93.3,93.3,93.3,100.0,100,100.3,4212,NA,NA,RV NEW HORIZON,32NM,HY,NA,3520,NA,93  100,3101,8401,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8,1024.4,15.6,14.8,1,NA,NA,NA
32NM19840104,RV NEW HORIZON,1/9/1984,1984,1,9,00:00:00,093.3 090.0,30.8464,-121.5896,9,17.350,2,33.545,2,1988.4,2,2251.7,2,1984-01-09,01/09/1984,22544,554278,19-8401NM-HY-009-1339-09330900-0009A-3,17.35,33.553,5.54,24.322,101.1,241.5416,NA,3,2,NA,3,NA,9,NA,NA,NA,0.11,NA,0.03,NA,0.35,NA,2.7,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,17.35,359.6,0.03,NA,241.5416,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109330900,09330900,19-8401NM-HY-009-1339-09330900,1,ST,-253.51,1984,1,30690,9,13:39:00,30.855,30,51.3,N,-121.586666,-121,35.2,W,93.3,93.3,93.3,90.0,90,89.9,4116,NA,NA,RV NEW HORIZON,32NM,HY,NA,3521,NA,93   90,3101,8401,16.6,NA,NA,NA,NA,NA,NA,33,6,6,33,14,1022.4,15.5,13.8,6,8,7,NA
32NM19840104,RV NEW HORIZON,1/9/1984,1984,1,9,00:00:00,093.3 090.0,30.8464,-121.5896,9,NaN,2,33.557,2,1987.4,2,2250.9,2,1984-01-09,01/09/1984,22544,554278,19-8401NM-HY-009-1339-09330900-0009A-3,17.35,33.553,5.54,24.322,101.1,241.5416,NA,3,2,NA,3,NA,9,NA,NA,NA,0.11,NA,0.03,NA,0.35,NA,2.7,NA,0,NA,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,17.35,359.6,0.03,NA,241.5416,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109330900,09330900,19-8401NM-HY-009-1339-09330900,1,ST,-253.51,1984,1,30690,9,13:39:00,30.855,30,51.3,N,-121.586666,-121,35.2,W,93.3,93.3,93.3,90.0,90,89.9,4116,NA,NA,RV NEW HORIZON,32NM,HY,NA,3521,NA,93   90,3101,8401,16.6,NA,NA,NA,NA,NA,NA,33,6,6,33,14,1022.4,15.5,13.8,6,8,7,NA
32NM19840104,RV NEW HORIZON,1/14/1984,1984,1,14,00:00:00,096.7 100.0,29.9241,-121.8439,11,17.290,2,33.545,2,1986.2,2,2251.8,2,1984-01-14,01/14/1984,22577,555120,19-8401NM-HY-014-2303-09671000-0011A-3,17.29,33.553,5.6,24.337,102.1,244.154,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.04,NA,0.32,NA,2.5,NA,0,NA,0.3,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.29,358.3,0.03,NA,244.154,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109671000,09671000,19-8401NM-HY-014-2303-09671000,1,NRO,NA,1984,1,30695,14,23:03:00,29.926666,29,55.6,N,-121.835,-121,50.1,W,96.7,96.7,96.7,100.0,100,99.9,4211,NA,NA,RV NEW HORIZON,32NM,HY,NA,3554,NA,97  100,3101,8401,18.6,NA,NA,NA,NA,NA,NA,31,5,6,27,9,1018.6,17,13.6,2,6,8,NA
32NM19840104,RV NEW HORIZON,1/14/1984,1984,1,14,00:00:00,096.7 100.0,29.9241,-121.8439,11,NaN,2,NA,2,1985.7,2,2246.3,2,1984-01-14,01/14/1984,22577,555120,19-8401NM-HY-014-2303-09671000-0011A-3,17.29,33.553,5.6,24.337,102.1,244.154,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.04,NA,0.32,NA,2.5,NA,0,NA,0.3,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,11,17.29,358.3,0.03,NA,244.154,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109671000,09671000,19-8401NM-HY-014-2303-09671000,1,NRO,NA,1984,1,30695,14,23:03:00,29.926666,29,55.6,N,-121.835,-121,50.1,W,96.7,96.7,96.7,100.0,100,99.9,4211,NA,NA,RV NEW HORIZON,32NM,HY,NA,3554,NA,97  100,3101,8401,18.6,NA,NA,NA,NA,NA,NA,31,5,6,27,9,1018.6,17,13.6,2,6,8,NA
32NM19840104,RV NEW HORIZON,1/14/1984,1984,1,14,00:00:00,096.7 090.0,30.2575,-121.18,10,17.400,2,33.565,2,1989.1,2,2252.3,2,1984-01-14,01/14/1984,22575,555072,19-8401NM-HY-014-1637-09670900-0010A-3,17.4,33.565,5.54,24.32,101.2,241.5421,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.05,NA,0.33,NA,2.6,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.4,359.9,0.03,NA,241.5421,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109670900,09670900,19-8401NM-HY-014-1637-09670900,1,NRO,NA,1984,1,30695,14,16:37:00,30.271666,30,16.3,N,-121.171666,-121,10.3,W,96.7,96.7,96.7,90.0,90,89.8,3832,NA,NA,RV NEW HORIZON,32NM,HY,NA,3552,NA,97   90,3101,8401,15.4,NA,NA,NA,NA,NA,NA,30,5,6,31,9,1017.6,15.9,12.5,1,8,5,NA
32NM19840104,RV NEW HORIZON,1/14/1984,1984,1,14,00:00:00,096.7 090.0,30.2575,-121.18,10,NaN,2,33.566,2,1986.5,2,2249.4,2,1984-01-14,01/14/1984,22575,555072,19-8401NM-HY-014-1637-09670900-0010A-3,17.4,33.565,5.54,24.32,101.2,241.5421,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.05,NA,0.33,NA,2.6,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.4,359.9,0.03,NA,241.5421,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840109670900,09670900,19-8401NM-HY-014-1637-09670900,1,NRO,NA,1984,1,30695,14,16:37:00,30.271666,30,16.3,N,-121.171666,-121,10.3,W,96.7,96.7,96.7,90.0,90,89.8,3832,NA,NA,RV NEW HORIZON,32NM,HY,NA,3552,NA,97   90,3101,8401,15.4,NA,NA,NA,NA,NA,NA,30,5,6,31,9,1017.6,15.9,12.5,1,8,5,NA
32NM19840104,RV NEW HORIZON,1/15/1984,1984,1,15,00:00:00,100.0 100.0,29.3526,-121.4453,13,17.960,2,33.675,2,1992.4,2,2257.2,2,1984-01-15,01/15/1984,22578,555155,19-8401NM-HY-015-0453-10001000-0013A-3,17.96,33.681,5.5,24.273,101.7,239.8091,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.05,NA,0.33,NA,2.5,NA,NA,9,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,13,17.96,364.4,0.04,NA,239.8091,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840110001000,10001000,19-8401NM-HY-015-0453-10001000,1,NRO,NA,1984,1,30696,15,04:53:00,29.348333,29,20.9,N,-121.46,-121,27.6,W,100.0,100,100,100.0,100,100.2,4023,NA,NA,RV NEW HORIZON,32NM,HY,NA,3555,NA,100  100,3101,8401,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,5,1017.3,16.2,12.5,1,6,7,NA
32NM19840104,RV NEW HORIZON,1/15/1984,1984,1,15,00:00:00,100.0 100.0,29.3526,-121.4453,13,NaN,2,33.678,2,1990.2,2,2259.0,2,1984-01-15,01/15/1984,22578,555155,19-8401NM-HY-015-0453-10001000-0013A-3,17.96,33.681,5.5,24.273,101.7,239.8091,NA,3,2,NA,3,NA,9,NA,NA,NA,0.09,NA,0.05,NA,0.33,NA,2.5,NA,NA,9,0.2,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,13,17.96,364.4,0.04,NA,239.8091,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840110001000,10001000,19-8401NM-HY-015-0453-10001000,1,NRO,NA,1984,1,30696,15,04:53:00,29.348333,29,20.9,N,-121.46,-121,27.6,W,100.0,100,100,100.0,100,100.2,4023,NA,NA,RV NEW HORIZON,32NM,HY,NA,3555,NA,100  100,3101,8401,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,5,1017.3,16.2,12.5,1,6,7,NA
32NM19840104,RV NEW HORIZON,1/15/1984,1984,1,15,00:00:00,100.0 090.0,29.6859,-120.7852,10,17.220,2,33.548,2,NaN,2,2252.1,2,1984-01-15,01/15/1984,22579,555188,19-8401NM-HY-015-1057-10000900-0010A-3,17.22,33.545,5.56,24.347,101.2,242.4077,NA,3,2,NA,3,NA,9,NA,NA,NA,0.15,NA,0.07,NA,0.34,NA,2.8,NA,NA,9,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.22,357.3,0.03,NA,242.4077,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840110000900,10000900,19-8401NM-HY-015-1057-10000900,1,NRO,NA,1984,1,30696,15,10:57:00,29.678333,29,40.7,N,-120.778333,-120,46.7,W,100.0,100,100,90.0,90,90,3926,NA,NA,RV NEW HORIZON,32NM,HY,NA,3556,NA,100   90,3101,8401,17.1,NA,NA,NA,NA,NA,NA,32,5,6,35,9,1021.3,15.9,12,1,8,2,NA
32NM19840104,RV NEW HORIZON,1/15/1984,1984,1,15,00:00:00,100.0 090.0,29.6859,-120.7852,10,NaN,2,33.55,2,NaN,2,2252.2,2,1984-01-15,01/15/1984,22579,555188,19-8401NM-HY-015-1057-10000900-0010A-3,17.22,33.545,5.56,24.347,101.2,242.4077,NA,3,2,NA,3,NA,9,NA,NA,NA,0.15,NA,0.07,NA,0.34,NA,2.8,NA,NA,9,0.1,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,10,17.22,357.3,0.03,NA,242.4077,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840110000900,10000900,19-8401NM-HY-015-1057-10000900,1,NRO,NA,1984,1,30696,15,10:57:00,29.678333,29,40.7,N,-120.778333,-120,46.7,W,100.0,100,100,90.0,90,90,3926,NA,NA,RV NEW HORIZON,32NM,HY,NA,3556,NA,100   90,3101,8401,17.1,NA,NA,NA,NA,NA,NA,32,5,6,35,9,1021.3,15.9,12,1,8,2,NA
32NM19840104,RV NEW HORIZON,1/19/1984,1984,1,19,00:00:00,106.7 100.0,28.1921,-120.6443,13,18.140,2,NA,2,NaN,2,2272.4,2,1984-01-19,01/19/1984,22606,555915,19-8401NM-HY-019-2042-10671000-0013A-3,18.15,33.809,5.48,24.325,101.7,238.925,NA,3,2,NA,3,NA,9,NA,NA,NA,0.08,NA,0.05,NA,0.31,NA,2.6,NA,0,NA,0,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,9,NA,NA,13,18.15,359.5,0.04,NA,238.925,NA,NA,NA,NA,NA,NA,NA,1984-01-04-C-32NM,198401,19840110671000,10671000,19-8401NM-HY-019-2042-10671000,1,NRO,NA,1984,1,30700,19,20:42:00,28.23,28,13.8,N,-120.688333,-120,41.3,W,106.7,106.7,106.4,100.0,100,100.2,4023,NA,NA,RV NEW HORIZON,32NM,HY,NA,3583,NA,107  100,3101,8401,14.6,NA,NA,NA,NA,NA,NA,36,6,5,36,21,1022,16.7,13.4,2,6,8,NA
